UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type
8323,L55502,-1,298.7,309.6,1364,44.9,106,0,1
8324,H37737,1,298.7,309.5,1453,40.4,108,0,1
8325,M23184,0,298.7,309.5,1394,46.0,113,0,1
8326,M23185,0,298.7,309.5,1500,38.8,116,0,1
8327,H37740,1,298.6,309.5,1523,34.2,119,0,1
8328,M23187,0,298.7,309.6,1254,57.1,124,0,1
8329,L55508,-1,298.6,309.5,1325,52.2,127,0,1
8330,L55509,-1,298.8,309.7,1424,49.6,129,0,1
8331,L55510,-1,298.8,309.7,1505,39.0,131,0,1
8332,M23191,0,298.8,309.7,1392,48.7,133,0,1
8333,L55512,-1,298.8,309.7,1529,44.0,136,0,1
8334,M23193,0,298.8,309.7,1477,48.5,138,0,1
8335,M23194,0,298.8,309.7,1459,47.3,141,0,1
8336,M23195,0,299.0,309.8,2240,15.9,144,0,1
8337,L55516,-1,298.9,309.7,1449,48.8,147,0,1
8338,M23197,0,298.8,309.7,1589,35.3,149,0,1
8339,L55518,-1,298.8,309.7,1740,28.5,152,0,1
8340,M23199,0,298.8,309.7,1499,40.3,154,0,1
8341,M23200,0,298.8,309.7,1480,38.1,157,0,1
8342,L55521,-1,298.8,309.7,1751,29.6,160,0,1
8343,L55522,-1,298.7,309.7,1510,40.6,162,0,1
8344,H37757,1,298.8,309.8,1437,48.2,164,0,1
8345,L55524,-1,298.8,309.7,1609,40.4,169,0,1
8346,H37759,1,298.8,309.8,1490,35.9,171,0,1
8347,L55526,-1,298.7,309.7,1601,35.7,176,0,1
8348,L55527,-1,298.7,309.6,1665,31.1,178,0,1
8349,M23208,0,298.7,309.6,1452,42.7,180,0,1
8350,M23209,0,298.7,309.5,1487,33.6,183,0,1
8351,M23210,0,298.7,309.6,1382,48.1,186,0,1
8352,M23211,0,298.7,309.6,1686,26.2,189,0,1
8353,L55532,-1,298.6,309.6,1491,36.9,192,0,1
8354,L55533,-1,298.7,309.6,1442,55.6,194,0,1
8355,L55534,-1,298.6,309.6,1390,50.3,196,0,1
8356,L55535,-1,298.7,309.6,1502,46.7,198,0,1
8357,M23216,0,298.6,309.6,1344,59.4,200,0,1
8358,L55537,-1,298.5,309.5,1385,46.3,203,1,5
8359,L55538,-1,298.7,309.7,1547,37.4,0,0,1
8360,M23219,0,298.6,309.6,1525,42.4,2,0,1
8361,L55540,-1,298.6,309.6,1540,35.8,5,0,1
8362,L55541,-1,298.6,309.5,1450,44.3,7,0,1
8363,L55542,-1,298.6,309.6,1353,62.5,9,0,1
8364,L55543,-1,298.8,309.7,1582,45.0,11,0,1
8365,L55544,-1,298.9,309.8,1396,49.0,13,0,1
8366,M23225,0,298.8,309.8,1551,36.6,15,0,1
8367,M23226,0,298.9,309.8,1836,22.8,18,0,1
8368,L55547,-1,298.9,309.8,1390,49.9,21,0,1
8369,L55548,-1,298.9,309.8,1534,42.1,23,0,1
8370,L55549,-1,298.8,309.7,1953,20.6,25,0,1
8371,L55550,-1,298.8,309.8,1634,33.6,27,0,1
8372,L55551,-1,298.7,309.7,1881,21.7,29,0,1
8373,M23232,0,298.8,309.7,1448,44.8,31,0,1
8374,M23233,0,298.7,309.7,1362,50.5,34,0,1
8375,L55554,-1,298.8,309.7,1225,63.4,37,0,1
8376,M23235,0,298.8,309.6,1384,48.2,39,0,1
8377,L55556,-1,298.8,309.8,1334,49.3,42,0,1
8378,L55557,-1,298.8,309.7,1336,50.3,44,0,1
8379,M23238,0,298.8,309.9,1331,61.6,46,0,1
8380,L55559,-1,298.8,309.9,1629,31.9,49,0,1
8381,L55560,-1,298.9,310.0,1776,25.7,51,0,1
8382,H37795,1,298.8,310.0,1530,38.3,53,0,1
8383,L55562,-1,298.9,310.0,1719,27.3,58,0,1
8384,M23243,0,298.8,309.9,1495,35.2,60,0,1
8385,L55564,-1,298.8,309.7,1450,43.1,63,0,1
8386,H37799,1,298.8,309.8,1563,38.8,65,0,1
8387,M23246,0,298.9,309.9,1501,37.1,70,0,1
8388,L55567,-1,298.8,309.9,1351,47.2,73,0,1
8389,L55568,-1,298.9,309.9,1365,46.5,75,0,1
8390,L55569,-1,298.8,309.9,1525,39.7,77,0,1
8391,M23250,0,298.8,309.8,1288,61.9,79,0,1
8392,L55571,-1,298.6,309.6,1423,42.7,82,0,1
8393,M23252,0,298.5,309.6,1502,39.4,84,0,1
8394,L55573,-1,298.5,309.5,1428,43.5,87,0,1
8395,M23254,0,298.6,309.5,1566,38.1,89,0,1
8396,M23255,0,298.5,309.5,1483,44.8,92,0,1
8397,H37810,1,298.6,309.6,1593,33.3,95,0,1
8398,L55577,-1,298.5,309.6,1724,26.4,100,0,1
8399,L55578,-1,298.5,309.7,2617,12.1,102,1,3
8400,L55579,-1,298.6,309.7,1294,59.4,104,0,1
8401,L55580,-1,298.6,309.6,1533,40.7,106,0,1
8402,H37815,1,298.5,309.4,1671,31.8,108,0,1
8403,L55582,-1,298.5,309.5,1370,52.4,113,0,1
8404,L55583,-1,298.5,309.6,1462,45.1,115,0,1
8405,L55584,-1,298.4,309.5,1545,36.6,117,0,1
8406,M23265,0,298.4,309.5,1484,41.7,119,0,1
8407,M23266,0,298.4,309.5,1344,45.3,122,0,1
8408,L55587,-1,298.4,309.5,1357,50.1,125,0,1
8409,M23268,0,298.5,309.6,1572,33.0,127,0,1
8410,L55589,-1,298.5,309.6,1861,26.9,130,0,1
8411,L55590,-1,298.5,309.5,1548,44.5,132,0,1
8412,L55591,-1,298.6,309.8,1496,37.7,134,0,1
8413,M23272,0,298.6,309.7,1314,49.7,136,0,1
8414,M23273,0,298.6,309.7,1422,49.7,139,0,1
8415,L55594,-1,298.6,309.8,1842,20.1,142,0,1
8416,M23275,0,298.7,309.9,1434,53.0,144,0,1
8417,M23276,0,298.8,310.1,1585,31.3,147,0,1
8418,H37831,1,298.8,310.1,1704,30.7,150,0,1
8419,L55598,-1,298.9,310.2,1971,23.2,155,0,1
8420,L55599,-1,299.0,310.3,1431,39.9,157,0,1
8421,L55600,-1,298.9,310.4,1546,37.7,159,0,1
8422,L55601,-1,298.9,310.3,1496,36.3,161,0,1
8423,H37836,1,298.9,310.3,1243,63.0,163,0,1
8424,L55603,-1,299.0,310.4,1452,46.2,168,0,1
8425,L55604,-1,299.1,310.6,1380,44.7,170,0,1
8426,L55605,-1,299.2,310.6,1567,38.4,172,0,1
8427,L55606,-1,299.1,310.5,1628,35.9,174,0,1
8428,L55607,-1,299.1,310.4,1505,46.1,176,0,1
8429,M23288,0,299.0,310.3,1827,28.0,178,0,1
8430,L55609,-1,299.0,310.3,1577,40.0,181,0,1
8431,L55610,-1,298.9,310.2,1304,57.2,183,0,1
8432,H37845,1,298.9,310.1,1324,54.6,185,0,1
8433,L55612,-1,298.8,310.0,1537,39.9,190,0,1
8434,M23293,0,298.8,310.1,1501,48.7,192,0,1
8435,M23294,0,298.7,309.9,1654,29.1,195,0,1
8436,M23295,0,298.7,310.0,1519,38.1,198,0,1
8437,L55616,-1,298.7,309.9,1371,51.3,201,0,1
8438,L55617,-1,298.7,309.8,1181,65.9,203,1,2
8439,L55618,-1,298.6,309.8,1469,42.8,205,0,1
8440,L55619,-1,298.6,309.8,1637,34.6,207,0,1
8441,L55620,-1,298.6,309.8,1370,56.0,0,0,1
8442,L55621,-1,298.6,309.9,1630,30.6,2,0,1
8443,L55622,-1,298.6,310.0,1517,39.0,4,0,1
8444,M23303,0,298.6,309.9,1668,32.3,6,0,1
8445,M23304,0,298.6,309.9,1818,24.9,9,0,1
8446,M23305,0,298.6,310.0,1541,36.9,12,0,1
8447,L55626,-1,298.5,309.9,1482,42.1,15,0,1
8448,L55627,-1,298.6,310.1,1439,49.9,17,0,1
8449,L55628,-1,298.5,310.0,1492,41.2,19,0,1
8450,L55629,-1,298.4,309.9,1725,27.8,21,0,1
8451,L55630,-1,298.4,310.0,1559,44.2,23,0,1
8452,L55631,-1,298.5,310.0,1435,42.5,25,0,1
8453,M23312,0,298.6,310.0,1512,37.5,27,0,1
8454,L55633,-1,298.6,309.9,1564,37.1,30,0,1
8455,L55634,-1,298.6,310.0,1522,40.3,32,0,1
8456,L55635,-1,298.6,309.9,1356,59.5,34,0,1
8457,L55636,-1,298.6,309.9,1556,38.6,36,0,1
8458,L55637,-1,298.6,309.9,1393,45.5,38,0,1
8459,L55638,-1,298.7,309.9,1753,26.8,40,0,1
8460,L55639,-1,298.7,309.9,1651,29.5,42,0,1
8461,L55640,-1,298.7,309.9,1372,54.7,44,0,1
8462,L55641,-1,298.7,309.9,1446,43.3,46,0,1
8463,M23322,0,298.7,309.8,1501,44.7,48,0,1
8464,M23323,0,298.7,309.9,1411,45.1,51,0,1
8465,H37878,1,298.6,309.7,1672,27.5,54,0,1
8466,M23325,0,298.7,309.8,1475,40.5,59,0,1
8467,L55646,-1,298.7,309.8,1469,38.4,62,0,1
8468,L55647,-1,298.6,309.8,1704,28.3,64,0,1
8469,H37882,1,298.6,309.7,1463,39.1,66,0,1
8470,M23329,0,298.6,309.7,1280,64.1,71,0,1
8471,L55650,-1,298.7,309.9,1464,38.0,74,0,1
8472,L55651,-1,298.6,309.8,1332,46.4,76,0,1
8473,L55652,-1,298.5,309.7,1634,37.8,78,0,1
8474,M23333,0,298.6,309.8,1430,43.1,80,0,1
8475,M23334,0,298.5,309.7,1523,44.6,83,0,1
8476,M23335,0,298.5,309.7,1557,37.7,86,0,1
8477,L55656,-1,298.5,309.6,1585,32.2,89,0,1
8478,H37891,1,298.5,309.6,1579,33.5,91,0,1
8479,M23338,0,298.5,309.7,1354,60.8,96,0,1
8480,L55659,-1,298.6,309.7,1627,33.4,99,0,1
8481,L55660,-1,298.4,309.6,1477,35.6,101,0,1
8482,M23341,0,298.3,309.4,1595,29.0,103,0,1
8483,L55662,-1,298.4,309.5,1520,38.1,106,0,1
8484,L55663,-1,298.3,309.4,1618,31.5,108,0,1
8485,L55664,-1,298.4,309.5,1397,50.3,110,0,1
8486,L55665,-1,298.4,309.5,1450,47.9,112,0,1
8487,M23346,0,298.5,309.5,1501,40.2,114,0,1
8488,L55667,-1,298.4,309.4,1392,50.1,117,0,1
8489,L55668,-1,298.4,309.4,1385,43.2,119,0,1
8490,L55669,-1,298.4,309.4,1461,46.3,121,0,1
8491,M23350,0,298.5,309.6,1364,58.7,123,0,1
8492,L55671,-1,298.5,309.5,1579,38.6,126,0,1
8493,M23352,0,298.4,309.5,1514,38.8,128,0,1
8494,M23353,0,298.3,309.5,1560,36.9,131,0,1
8495,L55674,-1,298.3,309.5,1542,36.7,134,0,1
8496,L55675,-1,298.3,309.4,1668,27.1,136,0,1
8497,M23356,0,298.3,309.4,1816,22.6,138,0,1
8498,M23357,0,298.3,309.4,1509,34.2,141,0,1
8499,L55678,-1,298.4,309.6,1479,37.8,144,0,1
8500,L55679,-1,298.4,309.6,1655,30.2,146,0,1
8501,L55680,-1,298.3,309.5,1711,30.3,148,0,1
8502,L55681,-1,298.4,309.7,1581,34.6,150,0,1
8503,H37916,1,298.6,309.8,1279,55.9,152,0,1
8504,L55683,-1,298.5,309.8,1468,40.9,157,0,1
8505,L55684,-1,298.4,309.7,1419,41.3,159,0,1
8506,L55685,-1,298.4,309.7,1530,38.6,161,0,1
8507,L55686,-1,298.4,309.6,1710,27.3,163,1,1
8508,L55687,-1,298.4,309.7,1518,39.8,165,0,1
8509,M23368,0,298.4,309.7,1679,33.3,167,0,1
8510,M23369,0,298.4,309.7,1870,22.5,170,0,1
8511,L55690,-1,298.3,309.7,1484,44.3,173,0,1
8512,L55691,-1,298.4,309.7,1457,44.2,175,0,1
8513,H37926,1,298.3,309.6,1546,36.2,177,0,1
8514,M23373,0,298.2,309.5,1478,36.5,182,0,1
8515,L55694,-1,298.2,309.4,1447,47.1,185,0,1
8516,L55695,-1,298.2,309.4,1443,45.4,187,0,1
8517,L55696,-1,298.3,309.6,1527,30.9,189,0,1
8518,M23377,0,298.3,309.6,1469,54.8,191,0,1
8519,M23378,0,298.3,309.6,1681,27.1,194,0,1
8520,L55699,-1,298.3,309.6,1420,44.1,197,0,1
8521,M23380,0,298.3,309.5,1543,49.9,199,0,1
8522,L55701,-1,298.4,309.5,1376,50.4,202,0,1
8523,H37936,1,298.3,309.4,1631,29.8,0,0,1
8524,H37937,1,298.3,309.3,1529,41.7,5,0,1
8525,L55704,-1,298.3,309.4,1468,46.2,10,0,1
8526,L55705,-1,298.3,309.4,1378,52.3,12,0,1
8527,L55706,-1,298.3,309.3,1401,51.9,14,0,1
8528,L55707,-1,298.4,309.3,1531,37.4,16,0,1
8529,L55708,-1,298.4,309.3,1512,35.8,18,0,1
8530,M23389,0,298.5,309.4,1522,47.4,20,0,1
8531,M23390,0,298.5,309.3,1615,31.8,23,0,1
8532,L55711,-1,298.6,309.3,1449,46.5,26,0,1
8533,L55712,-1,298.6,309.4,1315,55.5,28,0,1
8534,M23393,0,298.6,309.4,1465,41.1,30,0,1
8535,M23394,0,298.6,309.5,1404,43.3,33,0,1
8536,L55715,-1,298.6,309.5,1547,44.8,36,0,1
8537,M23396,0,298.6,309.5,1426,45.4,38,0,1
8538,L55717,-1,298.6,309.5,1730,30.2,41,0,1
8539,L55718,-1,298.5,309.4,1548,37.7,43,0,1
8540,L55719,-1,298.5,309.4,1517,40.2,45,0,1
8541,L55720,-1,298.6,309.5,1687,29.3,47,0,1
8542,L55721,-1,298.5,309.5,1738,25.2,49,0,1
8543,H37956,1,298.4,309.4,1512,35.3,51,0,1
8544,M23403,0,298.5,309.4,1365,48.7,56,0,1
8545,H37958,1,298.5,309.4,2011,21.0,59,0,1
8546,L55725,-1,298.4,309.3,1806,27.6,64,0,1
8547,L55726,-1,298.4,309.3,1716,28.4,66,0,1
8548,M23407,0,298.4,309.4,1666,24.3,68,0,1
8549,L55728,-1,298.5,309.4,1578,36.3,71,0,1
8550,L55729,-1,298.3,309.3,1558,37.2,73,0,1
8551,L55730,-1,298.3,309.2,1456,45.5,75,0,1
8552,M23411,0,298.2,309.1,1457,49.0,77,0,1
8553,L55732,-1,298.2,309.1,1467,44.5,80,0,1
8554,M23413,0,298.1,309.0,1661,38.2,82,0,1
8555,L55734,-1,298.1,309.0,1592,33.9,85,0,1
8556,L55735,-1,298.2,309.0,1596,37.2,87,0,1
8557,L55736,-1,298.2,309.0,1489,40.6,89,0,1
8558,L55737,-1,298.3,309.0,1471,48.3,91,0,1
8559,M23418,0,298.3,309.0,1505,41.3,93,0,1
8560,L55739,-1,298.3,309.0,1519,40.0,96,0,1
8561,L55740,-1,298.3,309.0,1408,45.4,98,0,1
8562,L55741,-1,298.2,308.9,1332,44.4,100,0,1
8563,L55742,-1,298.1,308.9,1351,52.4,102,0,1
8564,L55743,-1,298.0,308.9,1500,36.7,104,0,1
8565,M23424,0,298.0,308.7,1614,30.7,106,0,1
8566,L55745,-1,298.0,308.8,1489,36.5,109,0,1
8567,M23426,0,297.9,308.7,1751,26.6,111,0,1
8568,L55747,-1,298.0,308.7,1511,45.8,114,0,1
8569,L55748,-1,297.9,308.6,1691,29.6,116,0,1
8570,L55749,-1,297.9,308.6,1757,27.5,118,0,1
8571,H37984,1,297.9,308.7,1545,35.9,120,0,1
8572,L55751,-1,297.9,308.6,2262,15.7,125,0,1
8573,M23432,0,297.7,308.5,1559,35.2,127,0,1
8574,L55753,-1,297.6,308.4,1626,32.4,130,0,1
8575,L55754,-1,297.6,308.3,1424,53.9,132,0,1
8576,M23435,0,297.6,308.3,1648,29.1,134,0,1
8577,L55756,-1,297.6,308.3,1523,39.5,137,0,1
8578,L55757,-1,297.6,308.3,1502,43.2,139,0,1
8579,L55758,-1,297.5,308.2,1489,40.7,141,0,1
8580,M23439,0,297.4,308.1,1620,31.2,143,0,1
8581,L55760,-1,297.5,308.1,1631,30.6,146,0,1
8582,M23441,0,297.5,308.0,1429,45.8,148,0,1
8583,M23442,0,297.5,308.1,1334,72.0,151,1,3
8584,L55763,-1,297.4,308.0,1423,38.0,154,0,1
8585,L55764,-1,297.4,307.9,1390,47.7,156,0,1
8586,M23445,0,297.4,307.9,1338,48.5,158,0,1
8587,H38000,1,297.3,307.9,1461,37.5,161,0,1
8588,M23447,0,297.4,307.9,1627,34.3,166,0,1
8589,L55768,-1,297.3,307.8,1385,44.4,169,0,1
8590,M23449,0,297.3,307.8,1538,48.0,171,0,1
8591,L55770,-1,297.4,307.9,1557,35.5,174,0,1
8592,L55771,-1,297.4,307.9,1606,33.4,176,0,1
8593,M23452,0,297.5,308.0,1430,44.5,178,0,1
8594,M23453,0,297.4,308.0,1601,34.6,181,0,1
8595,L55774,-1,297.4,308.0,1356,51.9,184,0,1
8596,M23455,0,297.5,308.2,1624,30.9,186,0,1
8597,L55776,-1,297.5,308.2,1327,56.5,189,0,1
8598,L55777,-1,297.6,308.3,1410,47.0,191,0,1
8599,L55778,-1,297.6,308.3,1478,42.3,193,0,1
8600,L55779,-1,297.6,308.4,1460,40.3,195,0,1
8601,L55780,-1,297.5,308.3,1435,40.3,197,0,1
8602,H38015,1,297.4,308.2,1359,46.9,199,0,1
8603,L55782,-1,297.4,308.1,1729,31.7,204,0,1
8604,H38017,1,297.3,308.0,1384,49.1,206,0,1
8605,L55784,-1,297.4,308.2,1297,52.1,211,0,1
8606,L55785,-1,297.5,308.4,1633,33.3,213,0,1
8607,M23466,0,297.5,308.4,1505,37.2,215,0,1
8608,L55787,-1,297.5,308.4,1433,50.0,218,0,1
8609,L55788,-1,297.4,308.4,1369,50.6,220,1,2
8610,L55789,-1,297.4,308.3,1475,40.5,222,1,5
8611,L55790,-1,297.4,308.3,1561,38.3,0,0,1
8612,L55791,-1,297.4,308.3,1472,45.5,2,0,1
8613,L55792,-1,297.5,308.4,1441,44.5,4,0,1
8614,M23473,0,297.5,308.5,1401,50.5,6,0,1
8615,L55794,-1,297.5,308.5,1691,33.1,9,0,1
8616,L55795,-1,297.6,308.6,1382,47.1,11,0,1
8617,L55796,-1,297.6,308.6,1355,46.4,13,0,1
8618,L55797,-1,297.6,308.6,1529,45.3,15,0,1
8619,L55798,-1,297.7,308.7,1829,24.9,17,0,1
8620,H38033,1,297.6,308.6,1480,39.8,19,0,1
8621,L55800,-1,297.6,308.5,1475,42.4,24,0,1
8622,M23481,0,297.6,308.5,1431,52.6,26,0,1
8623,L55802,-1,297.5,308.3,1437,42.3,29,0,1
8624,M23483,0,297.5,308.3,1476,45.6,31,0,1
8625,H38038,1,297.5,308.4,1490,39.7,34,0,1
8626,L55805,-1,297.4,308.3,1632,33.5,39,0,1
8627,L55806,-1,297.4,308.2,1402,49.7,41,0,1
8628,L55807,-1,297.4,308.3,1347,45.8,43,0,1
8629,L55808,-1,297.5,308.4,1747,31.0,45,0,1
8630,H38043,1,297.5,308.5,1557,39.1,47,0,1
8631,L55810,-1,297.4,308.4,1371,57.4,52,0,1
8632,H38045,1,297.3,308.3,1506,37.0,54,0,1
8633,L55812,-1,297.3,308.3,1590,35.5,59,0,1
8634,L55813,-1,297.4,308.3,1336,53.7,61,0,1
8635,L55814,-1,297.3,308.3,1411,43.2,63,0,1
8636,L55815,-1,297.4,308.3,1704,27.3,65,0,1
8637,L55816,-1,297.5,308.4,1723,27.3,67,0,1
8638,L55817,-1,297.5,308.5,1459,39.7,69,0,1
8639,L55818,-1,297.6,308.5,1572,35.9,71,0,1
8640,L55819,-1,297.5,308.4,1384,56.0,73,0,1
8641,L55820,-1,297.6,308.6,1383,47.5,75,0,1
8642,M23501,0,297.6,308.5,1360,48.6,77,0,1
8643,M23502,0,297.5,308.4,1596,36.6,80,0,1
8644,L55823,-1,297.5,308.5,1448,54.3,83,0,1
8645,M23504,0,297.6,308.5,1443,38.2,85,0,1
8646,M23505,0,297.6,308.6,1492,35.5,88,0,1
8647,L55826,-1,297.5,308.6,1497,43.9,91,0,1
8648,L55827,-1,297.5,308.5,1530,38.5,93,0,1
8649,M23508,0,297.4,308.4,1478,46.2,95,0,1
8650,L55829,-1,297.4,308.4,1328,61.8,98,0,1
8651,H38064,1,297.4,308.3,1771,27.4,100,0,1
8652,M23511,0,297.4,308.4,1564,35.0,105,0,1
8653,H38066,1,297.3,308.3,1461,41.5,108,0,1
8654,M23513,0,297.4,308.3,1335,57.9,113,0,1
8655,M23514,0,297.4,308.4,1441,46.8,116,0,1
8656,L55835,-1,297.3,308.3,1268,60.6,119,0,1
8657,M23516,0,297.3,308.3,1697,27.4,121,0,1
8658,L55837,-1,297.4,308.4,1421,46.0,124,0,1
8659,L55838,-1,297.4,308.5,1496,36.4,126,0,1
8660,L55839,-1,297.5,308.5,1375,55.6,128,0,1
8661,L55840,-1,297.4,308.5,1295,52.1,130,0,1
8662,L55841,-1,297.4,308.5,1643,33.8,132,0,1
8663,L55842,-1,297.5,308.6,1514,36.9,134,0,1
8664,L55843,-1,297.5,308.6,1671,29.4,136,0,1
8665,H38078,1,297.5,308.6,1355,58.9,138,0,1
8666,L55845,-1,297.6,308.7,1365,50.6,143,0,1
8667,L55846,-1,297.5,308.7,1407,42.5,145,0,1
8668,M23527,0,297.5,308.8,1455,46.1,147,0,1
8669,L55848,-1,297.5,308.8,1502,45.9,150,0,1
8670,M23529,0,297.5,308.8,1471,52.3,152,0,1
8671,L55850,-1,297.5,308.9,1581,30.4,155,0,1
8672,L55851,-1,297.5,308.8,1530,37.8,157,0,1
8673,L55852,-1,297.5,308.8,1312,50.3,159,0,1
8674,L55853,-1,297.4,308.6,1494,42.6,161,0,1
8675,M23534,0,297.4,308.6,1528,29.1,163,0,1
8676,H38089,1,297.3,308.6,1688,29.4,166,0,1
8677,M23536,0,297.3,308.5,1520,42.4,171,0,1
8678,M23537,0,297.3,308.5,1664,28.9,174,0,1
8679,L55858,-1,297.3,308.5,1514,44.5,177,0,1
8680,L55859,-1,297.3,308.5,1456,54.2,179,0,1
8681,L55860,-1,297.2,308.5,1494,39.6,181,0,1
8682,L55861,-1,297.2,308.4,1605,30.0,183,0,1
8683,M23542,0,297.2,308.5,1353,46.5,185,0,1
8684,L55863,-1,297.2,308.5,1447,47.9,188,0,1
8685,L55864,-1,297.2,308.5,1588,40.4,190,0,1
8686,H38099,1,297.2,308.5,1524,41.4,192,0,1
8687,M23546,0,297.2,308.5,1611,31.6,197,0,1
8688,M23547,0,297.2,308.5,1604,34.9,200,0,1
8689,L55868,-1,297.1,308.5,1483,46.9,203,0,1
8690,L55869,-1,297.1,308.4,1543,39.6,205,0,1
8691,L55870,-1,297.1,308.5,1323,44.4,207,1,5
8692,L55871,-1,297.1,308.5,1555,36.2,0,0,1
8693,L55872,-1,297.1,308.4,1583,31.9,2,0,1
8694,M23553,0,297.2,308.5,1584,40.0,4,0,1
8695,L55874,-1,297.2,308.5,1766,25.8,7,0,1
8696,M23555,0,297.2,308.6,1498,44.4,9,0,1
8697,L55876,-1,297.2,308.6,1413,49.8,12,0,1
8698,L55877,-1,297.3,308.6,1505,33.5,14,0,1
8699,H38112,1,297.3,308.7,1438,46.2,16,0,1
8700,M23559,0,297.3,308.7,1655,34.1,21,0,1
8701,M23560,0,297.3,308.7,1451,43.8,24,0,1
8702,M23561,0,297.3,308.7,1466,38.4,27,0,1
8703,L55882,-1,297.2,308.6,1774,23.0,30,0,1
8704,M23563,0,297.2,308.6,1284,51.3,32,0,1
8705,L55884,-1,297.1,308.5,1425,40.0,35,0,1
8706,L55885,-1,297.2,308.6,1437,52.4,37,0,1
8707,L55886,-1,297.2,308.6,1335,53.0,39,0,1
8708,L55887,-1,297.2,308.5,1471,41.7,41,0,1
8709,M23568,0,297.2,308.5,1364,54.0,43,0,1
8710,L55889,-1,297.1,308.5,1578,35.6,46,0,1
8711,L55890,-1,297.1,308.5,1712,32.1,48,0,1
8712,L55891,-1,297.1,308.5,1733,28.7,50,0,1
8713,L55892,-1,297.2,308.6,1652,32.1,52,0,1
8714,L55893,-1,297.2,308.6,1917,24.1,54,0,1
8715,M23574,0,297.2,308.6,1444,41.1,56,0,1
8716,L55895,-1,297.1,308.6,1442,37.1,59,0,1
8717,M23576,0,297.1,308.6,1717,31.3,61,0,1
8718,L55897,-1,297.1,308.7,1474,42.3,64,0,1
8719,L55898,-1,297.2,308.7,1509,39.3,66,0,1
8720,L55899,-1,297.2,308.8,1451,43.1,68,0,1
8721,L55900,-1,297.3,308.8,1554,36.1,70,0,1
8722,L55901,-1,297.2,308.7,1669,30.7,72,0,1
8723,L55902,-1,297.2,308.6,1366,50.4,74,0,1
8724,L55903,-1,297.2,308.6,1578,34.4,76,0,1
8725,M23584,0,297.2,308.6,1513,39.0,78,0,1
8726,M23585,0,297.1,308.5,1515,42.1,81,0,1
8727,L55906,-1,297.2,308.6,1562,33.0,84,0,1
8728,L55907,-1,297.2,308.7,1501,38.5,86,0,1
8729,M23588,0,297.2,308.7,1398,38.1,88,0,1
8730,L55909,-1,297.3,308.7,1352,53.8,91,0,1
8731,H38144,1,297.3,308.7,1569,33.9,93,0,1
8732,H38145,1,297.2,308.6,1486,46.6,98,0,1
8733,L55912,-1,297.2,308.6,1864,23.6,103,0,1
8734,M23593,0,297.3,308.7,1447,44.5,105,0,1
8735,L55914,-1,297.2,308.6,1392,41.5,108,0,1
8736,L55915,-1,297.3,308.6,1358,47.6,110,0,1
8737,L55916,-1,297.3,308.7,1491,40.2,112,0,1
8738,L55917,-1,297.3,308.7,1556,36.7,114,0,1
8739,L55918,-1,297.3,308.7,1531,36.7,116,0,1
8740,H38153,1,297.4,308.7,1429,37.6,118,0,1
8741,M23600,0,297.4,308.8,1573,33.9,123,0,1
8742,L55921,-1,297.4,308.8,1538,41.2,126,0,1
8743,L55922,-1,297.4,308.8,1467,39.0,128,0,1
8744,H38157,1,297.4,308.7,1323,51.1,130,0,1
8745,M23604,0,297.4,308.7,1798,23.0,135,0,1
8746,L55925,-1,297.4,308.6,1411,46.3,138,0,1
8747,L55926,-1,297.3,308.5,1528,44.5,140,0,1
8748,L55927,-1,297.3,308.5,1504,42.0,142,0,1
8749,L55928,-1,297.3,308.5,1384,39.6,144,0,1
8750,L55929,-1,297.2,308.4,1677,26.4,146,0,1
8751,L55930,-1,297.3,308.5,1764,30.8,148,0,1
8752,M23611,0,297.4,308.5,1472,42.0,150,0,1
8753,M23612,0,297.4,308.5,1465,55.9,153,0,1
8754,M23613,0,297.4,308.6,1657,33.1,156,0,1
8755,L55934,-1,297.4,308.6,1635,30.5,159,0,1
8756,M23615,0,297.4,308.7,1582,31.9,161,0,1
8757,L55936,-1,297.5,308.7,1761,26.2,164,0,1
8758,L55937,-1,297.5,308.8,1587,34.9,166,0,1
8759,M23618,0,297.5,308.7,1446,53.0,168,0,1
8760,M23619,0,297.5,308.7,1352,53.0,171,0,1
8761,M23620,0,297.4,308.7,1392,46.4,174,0,1
8762,L55941,-1,297.5,308.8,1417,49.8,177,0,1
8763,H38176,1,297.5,308.8,1824,24.0,179,0,1
8764,L55943,-1,297.5,308.8,1603,36.7,184,0,1
8765,L55944,-1,297.4,308.8,1620,33.4,186,0,1
8766,L55945,-1,297.4,308.8,1353,49.4,188,0,1
8767,L55946,-1,297.5,308.8,1360,50.7,190,0,1
8768,L55947,-1,297.5,308.6,1380,53.5,192,0,1
8769,M23628,0,297.5,308.7,1363,53.6,194,0,1
8770,M23629,0,297.4,308.6,1452,41.2,197,0,1
8771,L55950,-1,297.4,308.6,1680,32.8,200,0,1
8772,L55951,-1,297.5,308.6,1536,39.0,202,0,1
8773,L55952,-1,297.5,308.6,1621,28.9,0,0,1
8774,L55953,-1,297.5,308.6,1585,37.6,2,0,1
8775,M23634,0,297.6,308.7,1408,51.5,4,0,1
8776,H38189,1,297.5,308.6,1536,38.7,7,0,1
8777,L55956,-1,297.5,308.6,1352,52.6,12,0,1
