Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min]
0,303.1001358599444,311.240217375911,1350,53.280706471710786,7
-1,301.6607651510576,310.67884469680627,1622,29.363465909581173,230
0,300.5140678257678,311.0515593045393,2602,12.375779652269655,78
-1,302.0043585888209,311.18618419349605,1337,65.4588817747955,192
0,302.17058690691385,311.2162614520483,1419,49.78027818405925,223
0,302.789274133719,311.7275344767415,2708,9.712753447674146,10
-1,298.7120634214092,309.7665395271002,1365,50.19415899864515,223
0,302.30404562335787,310.44604942530435,1336,56.799619805351114,178
-1,300.81780063559654,310.18010286018443,1404,60.915189830455425,189
-1,302.43879842167786,310.16939921083895,1326,51.24261657238252,143
0,301.6832071421555,310.8332828568622,1354,58.21603571077735,196
-1,302.31454695438464,310.17863673859614,1353,45.16408978421149,169
0,303.35001135170205,311.52500567585105,1369,47.099954593191875,60
0,300.77671927744404,311.20091694797014,2724,9.217048728320902,109
-1,298.7102821213908,309.61028212139075,1362,59.28783706933753,192
-1,299.99406957337425,310.40818818190684,2448,13.569423302390172,167
0,302.6126544458714,312.3126544458714,1456,53.72437210093603,252
0,300.06257952953916,308.77067669420046,1330,61.0,183
-1,296.54206160944307,307.58468009227596,2838,5.401113746779712,199
0,300.05609207521667,309.14944916050916,1377,49.18966292814196,217
0,302.34878907283957,311.0240625022356,1297,61.4498827904236,123
0,299.06579474223804,308.9742454576522,1324,73.92997990005486,164
0,302.5535723219205,311.49047380821196,1293,65.23925802046428,131
0,302.3532376440414,311.4419382691862,1636,33.86292898997244,227
0,299.07824994583376,308.87653013972727,1316,60.87536652406503,16
0,301.79255906282975,310.7,1325,59.35873999296562,3
0,300.0638379870253,309.3686683589183,1921,21.881984769735496,215
0,301.0218405763599,310.9879959718155,1452,54.43077697727786,211
0,300.20688337508705,311.2358699749478,2585,12.46793498747389,67
-1,301.5504452611619,310.1715557889034,1267,58.76778419484332,195
0,302.3564494972547,310.44840402196263,1358,49.98364670899545,63
0,302.63359842723577,312.2204166391128,1262,70.28295447030754,232
0,302.62138173308017,311.0213817330802,1286,66.43913348514695,116
-1,298.51932490090195,309.37010488957645,1329,68.99185048133337,178
-1,302.500367495095,310.4007349901901,1331,47.89878313277179,52
-1,303.309866288137,311.4929767683654,1364,49.55652349156265,29
-1,299.0,310.4,1365,49.66338263886188,226
0,302.043876754707,310.9775507018828,1351,60.01938377353496,205
0,302.35080383022927,310.9296355676337,1360,44.10584131297757,66
0,299.74552399425664,310.55447600574337,1931,22.836969109183407,204
-1,303.4959322532436,311.5967886209818,1361,46.51991054991292,62
0,297.36197588335864,308.3,1468,47.76260627849575,216
0,299.9709956164536,310.662518002293,1432,48.6548340639244,226
0,302.53662530059984,310.9366253005998,1329,53.860100050212665,102
0,302.30077425318984,310.7007742531898,1356,56.496128734050735,103
0,300.97726998950975,310.31895084212357,1383,52.89029934728164,60
-1,302.4,310.55398987838447,1366,53.485908905460235,157
-1,299.0280530691063,308.49044739272813,1377,50.41910521454374,220
-1,302.7967716546139,310.6961259855367,1351,49.50903936708113,34
0,302.57182736475,310.785913682375,1356,48.10707529665625,120
-1,301.89726512022804,310.5004972508676,1339,55.70845326474956,203
-1,301.535050837367,311.1584495267056,1267,63.444103131024505,197
0,303.32208664267137,312.8075238457571,1268,69.17087440617145,158
0,301.12778198113216,311.2617624805771,1378,49.06863338512775,226
-1,303.1768200826239,311.86981171486394,1522,36.1603765702721,213
-1,302.2446279346203,310.66694190193056,1337,51.6157083209778,156
-1,302.3308654120868,310.2788581765109,1327,59.07082923420713,53
-1,301.7875928648006,309.9,1314,51.51099545761796,189
-1,300.4745782170933,311.35253069744,1270,65.38999201874648,205
-1,299.2068738712397,310.1620402369035,1372,56.003415011151496,199
-1,302.4,310.6467217326881,1360,53.76640161414977,156
-1,298.8058473033814,309.97286406743916,1369,53.6252625730433,226
-1,297.53482014579254,308.40872901848223,1396,53.05223021868876,212
0,302.6707259623069,310.6024395031411,1348,51.55128845231679,5
0,302.90782677455525,310.98683239636506,1359,44.75303935266846,116
0,303.546618073605,312.221352770558,1374,55.336670584251365,113
-1,302.75455055384975,310.82046346923704,1314,51.43872177698345,41
-1,300.10004837768093,310.3625544248911,1458,47.58356715879125,208
-1,302.39392052099976,310.34143930533367,1330,51.51935548466892,151
0,300.9821574471055,310.40030258795895,1257,70.26381058094609,120
-1,301.00541587307674,311.43101904767195,1461,52.265041270039916,208
-1,299.96195894752304,310.6547638840875,1333,59.06169197808279,188
-1,298.92026172667636,308.86119727000533,1313,63.27186133667711,195
-1,302.7669817617658,312.51247998226927,1364,60.879461744035055,196
0,298.69630427303423,308.7,1462,60.688384858107646,155
0,300.1409924545547,309.396724528929,1930,21.62947923963916,214
-1,302.75461019853003,310.6061469313733,1359,55.3618565285879,66
0,301.950842343627,310.1344564581694,1284,68.14425725697177,111
-1,298.3971317298599,309.0971317298599,1268,69.0981798853065,192
0,297.9674322573135,309.0456987755636,1369,50.071701001811576,220
-1,302.8135113097899,310.9243203576217,1312,52.46482167188101,40
0,302.5234432771139,310.95406596626833,1285,67.14256470367569,112
-1,298.5346352121526,308.63083267888834,1283,61.02312450916625,216
0,298.7282310267843,308.7959975818444,1329,72.32752827380914,154
-1,302.26610714574196,310.783053572871,1330,61.46091065803129,92
0,299.1617560205645,308.3847689556926,1371,63.53841034810247,32
0,301.96502605937184,310.23633469295845,1444,47.25968445504048,237
0,298.4696897509036,308.1059665961995,1260,69.91837705669741,78
0,300.3523620043563,309.17446095360486,2347,14.066122392942724,191
0,298.97219814364485,308.9082656474913,1333,66.22667394649079,151
-1,300.3449696636487,309.2503902923676,1417,50.64423254334106,230
0,300.66513428919586,311.55134289195894,1398,49.45038721771176,219
-1,302.4,310.54889851653127,1358,51.868631220706476,158
0,300.1891364094744,311.3588833892447,1693,29.11512651011484,216
-1,302.11443028673636,310.33269436763896,1265,63.19909511007167,196
-1,302.7847679407155,311.2847679407155,1377,44.788020670837916,27
0,301.93748225759674,310.6,1330,66.81959276415411,85
-1,299.48978822830776,309.4587241775727,1411,59.28993114019394,213
-1,296.8570249552828,307.6363068410407,2270,15.238358596018095,176
0,299.33152241268084,309.4821300403462,1390,56.85125114236133,60
-1,302.37141722842574,312.06856689137027,1452,52.27524414483961,211
0,301.92876428878594,310.47235966531105,1332,56.327188199879416,159
-1,298.61750295501867,308.4676390530566,1375,50.46472189388681,220
-1,302.264537138203,310.64840285365227,1333,53.00638858539095,158
-1,302.151044199654,311.9753360789776,1476,45.69925591660251,247
0,302.87018327889814,310.93509163944907,1358,45.38457758005461,116
-1,298.5040764245031,308.91385060433464,1268,67.47534456098803,189
0,302.51853509845523,311.0424384102315,1330,53.89902516602334,200
-1,299.6760834302143,310.2954566986523,1519,36.070025695083984,212
0,301.08545594123717,311.16403131712235,1700,29.660712312057413,216
-1,302.9026092422293,311.47761710144493,1401,53.29475007867894,208
0,302.23631891960906,310.70895675882724,1358,50.37411349211837,127
-1,301.3050329220317,311.0753111112816,1362,60.185139094624944,205
0,300.6007349061442,310.9995590563135,2607,12.34977952815674,82
-1,302.14405381423137,310.2632161442694,1360,56.56167533992387,68
0,301.84109963235204,310.3755424369738,1361,51.735749054637175,68
-1,300.148734337657,309.97123781817766,1414,62.99440893507652,203
-1,301.8163943494775,310.1240438166086,1321,49.594541363299335,79
-1,297.8970887783211,308.28529839690304,1403,55.68544389160548,217
0,301.4705728277531,310.8651441486952,1284,62.76286037173794,182
-1,299.86670332753624,309.9333595196688,1587,37.23335951966874,224
0,302.3050617509719,312.0593121789879,1397,62.550454114787144,129
-1,299.07129117747877,309.3673681180906,1323,44.67598076484702,207
-1,297.81249836634134,308.20624918317066,1311,61.064583605609776,192
0,300.50960732386034,310.2475981690349,1363,62.92009154825389,207
-1,297.5199260711426,308.3174353122498,2563,12.803736138339241,127
-1,302.6915608543163,310.7102314950535,1317,50.38364430979803,43
0,303.5714947802606,312.1429895605212,1370,54.105909524516974,112
-1,302.0524543242218,311.2844786846368,1333,65.44576857605702,204
-1,298.42332767432424,308.00781575311385,1512,31.767082011809368,209
-1,302.23711616055704,310.61855808027855,1350,49.587717137826075,159
0,302.5540840869624,310.9540840869624,1329,52.41102078212006,104
-1,298.59642309330627,309.7719596293103,1318,52.1814000851924,224
-1,301.47780789472966,310.2740640350901,1311,63.399186842298455,43
0,302.01011811632,310.41011811631995,1356,57.94940941840012,107
-1,302.44760068325354,310.56679521722526,1339,48.242030746409,148
0,301.6383670593781,311.74443641970254,1266,68.98482659918878,220
0,299.3848497211017,309.56262523241526,1398,48.99088127521159,218
0,301.90519375500554,309.90519375500554,1374,48.49220936749162,179
-1,303.2937448041458,311.9380178024184,1521,36.023964395163226,214
0,303.46765744433395,311.583828722167,1362,46.629370222664086,61
-1,302.5524469913776,310.7368882521556,1371,47.426223495688824,15
-1,300.8304175282147,311.09353865124854,1376,58.487077302497134,207
0,298.0353040906802,307.81423825497694,1245,70.5756864815143,89
0,297.42090242183764,307.95894717452273,1612,35.54105282547726,218
-1,302.019709242616,311.9048075339735,1522,37.32788699039724,214
-1,299.93024954242907,310.0720998169716,1381,52.59309798668787,203
-1,298.9703566112386,308.49397288202414,1302,64.99182067499254,41
0,301.6,310.19703592329233,1322,51.61566449988969,76
0,301.92644230456403,309.92644230456403,1374,48.46033654315391,178
-1,296.6871245804822,307.44460145480696,1373,55.11365479294218,215
-1,300.17747664531754,310.0549532906351,2508,13.225825548439186,173
0,302.12230752295625,311.48658840050626,1412,53.12230752295625,241
-1,302.21000376418044,310.5799924716392,1346,48.24528043144257,108
-1,299.2306010551709,310.2895263629291,1270,64.16994551552361,193
-1,300.890980348797,311.44456331927546,1363,57.86445633192754,192
0,299.4012104317411,310.8760591277735,1725,27.5030260793528,222
0,297.96413890255667,308.93360607551637,1337,57.68770700609582,206
0,301.83084561619467,310.6,1325,67.95455908448363,82
-1,299.98332646089415,309.56510008615595,1343,62.38904768130303,191
-1,300.8593369240152,309.9,1311,64.91925473756902,192
-1,300.03700648135657,311.33113337175223,1271,60.74272245423461,196
-1,297.02489935301077,307.8159355859269,1385,56.42390337889033,201
0,301.742161225078,310.586182479333,1614,29.44650129315755,234
-1,297.0276198739827,308.2159058361775,2858,4.7213321764242115,153
-1,300.67009076735576,309.55630672959734,1307,60.26443505329175,40
0,298.3795787175502,309.70563534467726,1401,67.67888114147077,63
-1,298.53692322348434,309.52341472708764,1293,66.71621019567606,11
-1,300.82875575705975,310.4113214574728,1438,42.74588864772821,210
0,300.8341381125792,309.496409811062,1365,61.50594189133917,43
0,300.40228471575824,310.77756675585533,1726,28.318634849541304,222
-1,300.8331638240313,310.3832727942969,1642,30.2501816171093,219
-1,302.38854806498534,310.741411048739,1332,52.634355805043946,156
-1,301.773547185019,311.3212212024545,1368,56.18575428091416,90
-1,298.2674415462817,309.39920401776953,1374,54.406670887189755,215
0,298.67363639293933,309.79298701019627,2261,16.326233816467386,217
-1,301.73725388061416,311.04470465673705,1441,44.590580268790724,208
-1,302.40526946643877,310.9,1348,46.255449259944115,148
-1,298.5478514645992,309.09131299929516,2861,4.617400532581526,143
0,302.07739320663,310.64559223614856,1360,47.752514516808716,67
0,302.99630018596764,311.1351902417579,1354,53.35186040912886,8
-1,298.6819206113886,309.39336106993,1357,50.62693129537139,229
0,302.45640227900407,310.61110246892105,1337,55.529981008299636,177
0,299.7868752477031,310.0665052334751,1328,64.49460480920884,204
0,302.1547597671127,310.68696854362486,1309,58.643622523498756,19
0,298.74016404256554,309.5111074511572,1327,63.57606232306774,204
-1,302.7,310.6756825300933,1366,46.806952107658894,10
-1,302.62242293407655,310.589240134634,1320,49.2255841457828,45
-1,302.90572013908155,310.840324614433,1359,48.07330601761951,31
0,302.88674044503483,310.76373697050207,1359,51.015820359288895,61
-1,302.3061065833254,310.77080125415915,1319,49.85935047081467,80
-1,301.56351079537507,311.14236346348366,1267,63.550518626185074,197
0,302.7,310.5620278817101,1349,47.63062088074793,7
-1,302.4,310.5809400014795,1349,45.64420000211363,157
-1,302.0290836737124,310.98367419509776,1223,57.54030099712208,220
-1,302.34118732354233,310.67059366177114,1357,52.917994353354366,156
-1,302.2136759567234,310.29316202163824,1341,60.4435975455962,107
0,301.9394515104299,310.4394515104299,1326,55.60004292737081,84
0,302.20342549431746,311.64366224999947,1257,71.00918708522701,119
1,303.0380473258754,311.6380473258754,1368,51.91991801571336,119
-1,299.9033944473459,309.8714867654739,1290,65.0902240162797,16
0,302.0471508758295,310.4471508758295,1356,56.46759653554047,112
0,303.4165107674084,311.5582553837042,1366,46.833956930366405,61
0,302.12840271208904,310.571597287911,1324,58.7378654208648,87
-1,299.54814236391053,308.82656476704875,1383,53.40580162824395,217
-1,297.1615662044753,308.5092349306713,1323,44.68320454058629,207
-1,300.918745789218,309.9213116192824,1342,56.4799712957498,203
0,301.17688544195545,310.2281412566538,1277,68.24120585729568,111
0,302.4,310.6906222170564,1362,54.37331087606557,154
-1,301.7866150534437,310.2866150534437,1311,57.64901827865067,40
-1,298.05968568607847,308.4387427443138,1351,55.87540138215599,204
0,299.0881261169307,308.9871029158086,1324,73.91238548363035,164
-1,302.4661265909719,310.9,1343,48.0507344336713,149
-1,303.22709556808974,311.27225484823924,1363,47.40448477033277,29
-1,298.22530823934267,308.6687962359014,1326,49.57641790097605,207
-1,298.0209592743254,309.0293429840555,2591,12.43532850797223,113
-1,299.3704950616796,310.00910891630207,1288,61.805900987664074,215
0,303.08999160567765,311.669974817033,2694,10.187510492902918,72
-1,301.96204687974705,311.3144562556965,1443,46.34396566202708,209
0,302.31636084947314,310.1930886795786,1364,49.31932735032575,11
0,303.6864478259149,312.95805978239366,1253,59.59895471150694,210
0,301.28495825501153,311.4582172936558,1420,51.752646290556115,239
0,301.8859218305866,310.3859218305866,1372,48.36603240474733,72
-1,298.5767976657685,308.00371178475194,1508,31.915080045437733,208
0,299.3854520423311,310.7854520423311,1371,52.050640730958754,226
-1,299.5822792896387,308.8504226821688,1378,50.62299625228924,219
0,301.9033769661952,311.382305301936,1230,66.54552029471355,182
-1,302.78227844954716,311.28227844954716,1372,50.19367069728296,25
-1,298.8454315831987,309.7454315831987,1364,58.25169119547646,196
0,302.3667089858622,311.3500317393967,2701,10.699873042413405,14
-1,300.17497266719795,310.774983079694,2426,14.10003644373607,182
-1,297.2039559792822,308.2529669844617,1365,51.53120909840934,216
0,299.31530490503485,308.83543245101043,1377,50.13794339764809,220
