Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min]
-1,300.9,312.1,1359,51.7,146
-1,297.9,307.8,1451,38.2,80
-1,297.4,309.3,1759,24.8,81
-1,297.4,308.5,1418,51.2,52
-1,301.0,312.2,1776,28.8,138
0,302.0,310.6,1535,38.6,34
-1,300.5,309.7,1384,48.6,141
-1,302.0,311.1,1402,47.8,182
-1,298.9,310.2,1971,23.2,155
-1,300.5,309.9,1443,48.3,122
0,299.6,309.1,1366,55.2,95
-1,304.1,313.2,1569,35.8,146
1,301.2,310.5,1505,43.6,78
-1,303.3,311.5,1412,55.6,67
-1,302.0,310.8,2143,17.3,227
0,297.8,307.4,1488,36.1,57
-1,298.1,308.7,1341,55.7,30
0,300.6,309.4,1367,63.2,45
-1,300.5,309.7,1887,24.3,28
-1,297.9,307.8,1373,50.2,130
0,301.5,310.5,1623,33.5,157
-1,301.9,310.8,1427,47.7,92
-1,299.3,310.7,1495,39.2,144
1,298.1,307.6,1542,37.1,84
0,302.3,310.9,1360,44.0,67
0,301.5,310.8,1385,47.5,30
0,299.8,309.7,1556,37.7,124
-1,299.4,310.5,1372,46.3,173
0,304.2,313.6,1424,43.7,151
0,300.7,310.9,1468,41.8,112
1,297.4,308.7,1623,33.8,127
0,298.5,308.7,1615,33.3,41
-1,299.0,308.6,1329,60.5,120
-1,300.5,310.6,1448,46.3,173
-1,302.5,311.5,1677,29.2,49
-1,302.7,310.5,1642,30.8,195
0,300.3,310.2,1442,39.5,4
-1,301.9,310.9,1574,31.4,27
-1,296.5,307.3,1501,42.1,162
-1,300.0,311.4,1927,24.6,132
-1,296.3,307.1,1419,48.6,142
0,300.0,311.5,1451,49.0,115
-1,299.4,308.9,1440,42.5,87
-1,297.5,308.1,1631,30.6,146
-1,297.5,308.3,1585,32.9,32
0,296.8,307.5,1470,45.9,132
0,301.1,311.0,1413,46.6,30
-1,301.6,311.0,1431,42.6,158
0,299.2,308.8,1503,37.4,109
0,296.8,307.9,1683,31.8,76
0,301.2,311.6,1423,48.0,199
-1,299.8,309.5,1641,27.1,16
-1,299.0,308.9,1622,31.9,42
-1,302.2,310.8,1438,41.4,66
0,302.4,311.1,1443,51.8,178
0,300.6,309.5,1550,40.2,96
0,299.2,308.3,1364,51.8,104
-1,297.6,308.0,1258,57.4,139
0,300.8,309.4,1342,62.4,113
-1,300.7,312.3,1577,33.2,100
-1,300.1,309.7,1485,45.9,100
0,297.9,308.8,1469,49.0,51
-1,299.7,310.2,1633,36.5,24
1,300.9,311.0,1853,23.6,122
0,298.3,308.1,1630,32.7,83
0,303.0,311.1,1526,37.3,176
-1,299.9,309.5,2008,20.4,165
0,299.3,308.5,1304,60.6,8
0,302.9,312.4,1421,46.0,206
-1,299.1,308.2,1409,46.4,12
-1,295.6,306.2,1424,42.5,58
1,296.6,307.7,1654,31.0,91
-1,299.8,309.3,1386,49.4,116
0,297.3,308.3,1501,38.2,2
0,295.5,305.9,1380,52.4,202
0,297.2,308.6,1498,44.4,9
-1,302.6,312.3,1321,53.4,42
-1,301.4,310.9,1440,45.4,177
0,301.9,311.3,1522,35.6,63
0,300.5,311.5,1370,56.1,7
-1,302.4,311.9,1578,29.9,44
0,299.7,311.1,1618,30.3,125
0,297.0,308.1,1355,51.4,76
1,301.8,311.1,1543,36.4,120
-1,298.6,309.8,1842,20.1,142
-1,298.0,307.6,1450,48.7,138
-1,302.0,311.0,1566,37.8,218
-1,302.1,311.2,1454,46.8,0
-1,298.4,308.2,1604,34.9,11
-1,302.0,310.9,1564,39.0,15
-1,297.3,308.7,1467,36.8,216
-1,299.7,309.0,1412,49.2,85
-1,299.5,309.1,1357,47.3,106
-1,299.6,308.9,1613,30.8,80
-1,303.6,311.7,1491,39.8,92
-1,304.2,313.4,1644,31.7,23
-1,300.4,310.2,1529,36.2,10
-1,301.5,310.6,1453,44.0,208
0,299.8,311.1,1562,35.7,170
-1,300.7,311.0,1969,20.7,109
0,299.3,308.9,1577,34.9,160
-1,296.8,307.9,1718,25.2,148
-1,297.8,309.7,1547,37.3,25
-1,302.2,311.0,1832,23.2,70
-1,300.4,311.2,1351,62.0,18
-1,298.8,308.9,1455,41.3,208
1,300.2,311.0,1777,27.5,151
-1,300.6,309.4,1552,36.4,113
-1,303.5,312.0,1366,54.5,30
-1,298.2,309.0,1491,38.3,121
-1,300.3,309.9,1570,34.0,31
0,297.2,308.0,1765,31.1,191
-1,300.8,312.0,1416,46.5,7
1,302.7,312.1,1478,36.0,191
-1,300.4,310.8,1520,37.6,151
-1,301.4,310.7,1605,34.2,94
-1,302.6,312.3,1554,42.0,58
0,299.3,309.0,1420,41.6,155
-1,299.6,310.9,1448,46.3,196
1,299.8,309.5,1420,46.7,136
0,303.5,312.9,1438,42.8,106
-1,302.0,311.0,1686,32.5,25
0,297.4,308.0,1601,34.6,181
0,298.0,307.7,1621,34.9,194
0,298.1,308.3,1680,33.7,185
-1,297.8,307.8,1412,48.3,27
1,300.9,312.0,2129,17.8,173
-1,301.9,311.0,1353,43.8,130
1,298.3,308.0,1637,30.8,2
0,300.3,309.2,1490,47.9,163
-1,298.2,308.9,1605,32.0,79
-1,298.5,310.1,1809,28.9,20
-1,298.5,309.4,1548,37.7,43
1,297.7,307.6,1538,38.3,63
0,303.7,313.1,2130,18.1,185
-1,299.6,309.5,1453,41.4,168
0,298.2,307.9,1462,38.8,124
0,299.7,309.0,1645,31.9,155
-1,300.8,310.8,1689,32.9,151
0,298.2,308.3,1522,49.1,22
-1,298.5,309.3,1623,33.1,109
-1,297.4,308.4,1525,38.7,62
-1,302.2,311.0,1463,46.8,150
-1,298.9,308.6,1400,49.5,79
-1,300.5,310.5,2633,12.2,17
-1,302.4,310.9,1469,39.6,86
-1,298.1,307.9,1665,32.0,7
0,297.8,307.4,1330,51.7,183
-1,300.9,310.4,1615,30.9,200
-1,298.5,309.0,1450,40.5,199
1,301.2,310.6,1457,50.5,114
0,302.0,310.6,1479,40.5,24
-1,298.3,308.6,1584,29.3,162
0,297.3,308.3,1595,32.2,29
-1,300.7,309.9,1383,44.5,176
-1,298.1,308.6,1354,53.9,207
0,296.4,307.4,1416,50.0,210
-1,301.7,310.1,1402,50.1,3
-1,302.4,312.1,1455,40.4,28
0,299.3,309.1,1449,47.9,131
-1,298.8,308.6,1599,33.0,101
-1,298.0,309.2,1731,28.7,38
-1,300.7,310.7,1314,42.4,198
0,298.9,310.3,1551,35.2,50
1,297.2,308.5,1524,41.4,192
-1,300.4,311.8,2261,14.9,5
0,298.1,308.6,1425,41.9,11
-1,303.4,312.7,1589,34.0,116
-1,297.6,308.6,1522,37.0,106
-1,301.6,309.8,1472,42.5,91
0,296.8,307.8,1664,32.8,142
-1,299.0,308.7,1426,38.6,16
-1,298.7,309.9,1651,29.5,42
-1,302.5,311.4,1409,53.1,126
1,301.8,310.8,1470,37.6,204
-1,300.5,310.5,1536,36.2,12
0,301.1,310.6,1410,43.9,73
-1,302.6,312.1,1420,51.6,182
-1,297.8,307.7,1393,38.0,29
-1,298.4,307.9,1544,35.9,132
1,298.3,308.9,1706,31.8,8
-1,302.3,310.9,1596,33.5,104
0,299.0,310.1,1487,47.5,123
-1,298.2,307.6,1368,51.8,5
-1,302.9,312.6,1328,59.9,24
0,299.7,309.1,1603,38.5,170
-1,298.9,308.5,1387,57.3,154
-1,301.7,311.0,1441,44.3,208
0,300.8,311.2,1634,31.9,178
-1,300.9,312.2,1811,23.2,72
-1,301.9,310.7,1370,50.3,20
0,300.2,309.7,1413,43.0,137
-1,298.2,308.4,1424,47.6,179
1,298.9,310.6,1615,33.0,221
-1,300.4,311.1,1397,50.8,189
-1,301.0,310.9,1450,45.9,35
-1,301.7,310.7,1641,31.9,192
0,300.8,310.1,1686,26.9,128
-1,303.2,311.4,1238,54.6,226
-1,298.9,308.6,1560,32.2,118
-1,300.5,311.6,1497,40.5,180
-1,300.7,310.1,1542,35.5,191
-1,298.8,309.9,1428,42.4,132
0,298.0,307.6,1301,58.5,155
-1,298.9,309.6,1365,50.9,183
-1,298.5,309.2,1983,20.2,114
-1,301.7,311.3,1421,45.9,85
-1,299.7,311.1,1439,44.9,174
-1,300.0,309.3,1972,22.0,175
-1,298.2,308.7,1447,48.4,51
0,301.0,311.6,1609,35.8,156
0,298.3,309.2,1783,28.3,130
-1,300.5,311.4,1400,45.1,29
-1,301.6,310.9,1632,31.6,189
0,299.4,310.7,1492,45.7,219
-1,298.1,308.5,1665,29.6,20
0,301.5,311.1,1507,38.6,149
-1,301.2,310.4,1516,44.4,53
-1,300.1,309.5,1450,40.1,100
0,295.3,305.7,1473,38.5,189
1,298.0,307.9,1482,37.8,132
-1,304.1,313.2,1824,25.8,186
-1,304.3,313.5,1464,36.7,194
-1,303.0,311.2,1383,44.6,198
0,301.0,310.9,1359,53.4,180
-1,297.6,308.4,1407,55.2,86
-1,299.4,309.0,1391,58.2,135
0,299.9,311.3,1445,41.2,169
1,297.4,308.7,1323,51.1,130
-1,298.8,309.1,1512,40.7,156
-1,298.0,309.6,1536,37.3,120
1,297.8,308.4,1512,35.1,138
0,301.2,311.1,1574,34.3,4
0,298.2,309.4,1408,46.5,76
-1,302.5,310.2,1563,34.8,150
-1,302.1,311.4,1518,37.4,102
0,302.0,310.4,1212,55.6,79
0,300.5,309.5,1320,49.9,59
-1,301.0,309.9,1507,41.8,19
0,303.4,312.9,1307,54.3,68
-1,298.0,308.5,1664,28.3,196
-1,300.6,311.0,1543,34.7,89
-1,300.4,310.6,1429,46.9,19
0,299.2,308.9,1447,39.6,22
-1,299.2,308.5,1490,43.2,158
-1,297.4,309.4,1401,45.9,49
-1,300.0,309.6,1526,46.4,150
-1,300.5,310.6,1950,20.3,208
-1,301.6,310.8,1418,44.7,46
1,302.3,311.3,1744,30.3,116
-1,299.2,310.2,1609,33.2,156
-1,302.9,312.1,1334,54.7,88
-1,298.0,308.6,1610,33.1,56
-1,301.0,312.3,1445,36.4,105
-1,300.6,311.3,1531,38.5,0
-1,301.2,310.7,1676,32.4,98
-1,297.5,308.9,1554,34.8,204
0,302.4,311.1,1432,44.5,195
-1,297.5,309.0,1470,43.5,191
-1,301.3,310.0,1665,31.4,0
-1,297.7,307.4,1764,29.0,139
0,298.3,309.4,1509,34.2,141
-1,297.6,308.6,1526,42.1,57
-1,300.4,311.4,1309,55.5,71
0,300.9,311.1,1546,37.7,133
-1,300.7,310.8,1534,41.3,69
0,301.1,310.7,1583,40.7,2
-1,299.6,310.1,1553,38.0,83
-1,300.3,311.8,1551,37.2,9
-1,296.7,307.8,1505,39.4,236
0,301.2,310.7,1543,32.9,40
1,298.0,307.7,1547,36.8,186
0,302.4,310.9,1469,41.6,124
-1,301.0,310.5,1248,61.4,77
-1,301.4,310.0,1776,25.6,30
0,302.4,311.8,1557,31.5,49
-1,301.0,312.2,1602,35.9,67
-1,302.3,310.7,1499,37.8,137
0,300.7,310.7,1343,51.6,211
0,301.7,310.6,1505,44.5,146
0,300.4,309.4,1362,42.1,182
0,303.0,312.4,1526,36.1,142
-1,302.0,310.9,1663,31.5,81
-1,300.2,309.7,1421,44.6,17
-1,298.7,308.6,1297,55.3,148
0,300.8,310.7,1572,36.2,167
-1,303.6,312.4,2232,16.8,0
-1,299.8,309.4,1630,32.4,53
0,300.4,311.7,1478,39.9,185
-1,300.1,309.3,1685,27.1,203
0,303.5,312.3,1624,34.8,121
-1,303.3,311.4,1958,21.5,0
-1,304.3,313.5,1802,25.4,170
0,300.5,311.7,2141,17.2,196
-1,302.6,310.8,1470,41.2,156
0,299.0,310.3,1558,35.4,223
1,300.6,310.6,1448,44.7,55
0,300.7,311.0,1263,52.3,104
-1,300.8,311.9,1486,45.1,30
-1,301.1,310.6,1417,47.6,10
0,298.8,308.6,1500,37.1,210
-1,301.0,311.6,1461,40.6,154
0,302.5,310.4,1580,35.6,176
-1,303.6,311.8,1736,32.9,99
-1,300.8,310.8,1741,27.1,39
-1,297.5,308.8,1309,57.3,0
-1,301.3,310.6,1510,38.5,47
0,300.3,309.6,1419,42.5,137
-1,303.3,311.7,1508,35.5,217
-1,301.4,310.6,1550,36.8,159
-1,303.7,312.4,1718,26.5,130
-1,300.7,311.9,1335,57.1,194
0,297.5,308.4,1505,37.2,215
0,298.6,310.0,1512,37.5,27
-1,296.8,307.6,1547,36.5,179
0,301.9,309.7,1533,35.9,204
-1,296.8,308.0,1391,54.4,17
0,297.7,308.9,1681,28.3,116
-1,298.0,308.3,1405,56.2,218
0,300.4,310.6,1545,35.6,16
-1,301.6,310.6,1562,34.4,162
0,303.7,313.0,1303,54.4,2
-1,302.6,310.5,1748,28.2,2
-1,302.5,312.0,2052,18.9,40
-1,300.9,312.1,1423,40.2,63
1,297.4,308.6,1420,45.8,120
-1,299.0,309.9,1373,55.7,201
-1,299.5,309.3,1477,40.4,138
-1,300.7,310.7,1425,45.3,48
0,301.7,310.7,1861,21.8,84
-1,300.5,310.6,1543,36.2,30
0,302.3,310.8,1611,31.8,169
0,303.6,312.1,1627,32.5,7
1,298.9,309.6,1546,35.3,190
0,300.1,310.1,1501,39.3,195
0,299.8,309.8,1427,45.2,106
-1,298.8,310.1,1607,39.5,105
-1,300.7,310.7,1431,39.3,22
-1,298.5,308.2,1451,47.5,18
-1,299.3,310.8,1426,42.4,0
-1,297.3,308.6,1297,45.9,184
-1,297.5,308.5,1712,26.8,136
0,298.1,308.8,1434,41.8,93
0,298.9,309.6,1567,34.5,204
-1,297.9,307.8,1505,37.3,100
-1,299.5,310.8,1374,48.3,154
-1,303.6,312.5,1431,49.0,162
0,298.5,309.3,1692,26.7,118
0,300.7,311.0,1740,25.6,176
0,302.6,311.6,1518,39.0,184
-1,302.2,310.6,1632,30.5,122
0,300.3,311.6,1617,32.5,115
-1,298.6,309.8,1370,56.0,0
0,299.7,308.9,1478,41.0,87
-1,296.2,307.2,1356,43.6,22
-1,304.1,313.3,1883,24.5,190
0,299.9,311.4,1337,54.8,32
-1,300.1,311.4,1484,43.1,13
-1,297.3,308.2,1396,52.7,212
1,300.5,309.4,1502,34.3,40
0,298.5,309.0,1741,28.0,21
1,297.7,307.1,1855,22.5,7
1,303.4,311.9,1534,33.2,210
-1,298.0,308.2,1489,40.4,11
-1,300.6,310.4,1494,47.3,118
-1,302.2,311.6,1872,20.4,202
0,301.7,310.8,1671,31.6,137
0,300.5,312.0,1263,60.8,146
0,298.2,308.3,1639,33.3,191
-1,295.5,306.0,1800,27.6,208
0,300.2,309.5,1630,28.3,51
-1,300.8,312.1,1512,37.1,169
0,301.1,311.1,1592,35.7,174
-1,303.7,312.8,1448,44.5,55
-1,299.9,310.4,1328,49.9,206
-1,300.7,310.1,1261,56.6,98
1,301.1,311.1,1618,29.5,160
-1,302.2,310.8,1744,29.7,16
0,303.3,311.8,1548,33.5,75
-1,303.7,312.7,1426,45.5,192
0,297.4,309.3,1775,25.8,91
-1,300.5,311.9,1750,28.3,207
0,299.7,309.1,1851,24.7,189
-1,302.3,311.3,1457,44.5,83
-1,301.1,311.1,1799,21.7,206
-1,297.9,308.5,1683,28.5,63
-1,302.5,310.2,1477,41.6,16
-1,297.5,308.9,1459,48.5,193
-1,300.5,311.0,1759,28.3,13
0,297.6,308.3,1648,29.1,134
-1,304.1,313.1,1666,34.6,33
0,298.6,310.0,1681,35.5,44
0,300.6,310.0,1486,41.2,127
-1,298.5,309.4,1560,37.9,37
-1,297.1,308.5,1483,46.9,203
-1,299.6,309.1,1641,35.8,81
0,301.6,310.9,1510,40.9,152
-1,300.3,311.7,1571,31.2,123
0,301.6,310.4,1377,44.9,161
0,298.1,308.8,1394,47.9,70
0,302.3,311.5,1530,42.3,21
-1,301.3,310.6,1426,40.7,54
-1,297.5,308.9,1466,43.0,15
-1,300.8,310.5,1434,44.5,89
0,303.3,312.6,1397,47.1,137
-1,302.2,310.6,1348,48.4,161
-1,303.4,312.3,1287,54.8,54
0,297.8,307.4,1752,26.1,52
-1,300.4,309.8,1395,48.1,201
1,298.6,309.4,1362,45.3,56
1,299.3,309.0,1508,35.0,70
0,298.7,308.4,1430,49.6,135
1,304.1,313.2,1586,34.6,139
-1,295.6,306.0,1949,21.9,5
0,296.6,307.5,1482,39.9,153
0,300.4,311.0,1595,35.4,15
-1,298.0,308.8,1757,29.1,71
0,296.8,307.8,1694,33.0,115
0,297.6,309.3,1529,41.9,3
-1,301.4,310.7,1616,36.5,121
0,299.9,309.2,1539,43.2,132
-1,297.6,308.6,1744,28.5,42
-1,297.4,308.6,1494,42.6,161
-1,301.4,310.4,1334,43.2,133
-1,298.1,308.9,1367,41.9,113
-1,302.4,311.4,1450,44.1,56
0,303.6,312.4,1504,49.5,109
-1,303.5,311.6,1361,46.5,62
-1,302.0,310.1,1409,50.4,172
-1,298.7,309.7,1293,59.1,125
-1,297.4,308.4,1434,39.9,2
0,302.5,311.0,1563,35.6,190
-1,303.6,312.9,1873,23.5,7
1,300.7,309.6,1403,51.3,174
-1,301.5,310.4,1474,39.9,53
-1,298.1,307.7,1650,34.1,138
0,301.9,311.0,1384,47.4,121
-1,300.0,311.5,1601,36.9,35
1,300.4,309.7,1500,35.2,112
0,297.8,308.5,1466,44.7,88
-1,298.9,310.2,1411,46.5,202
0,301.7,310.1,1431,44.0,61
-1,300.2,311.5,1500,40.8,17
0,297.2,308.7,1398,38.1,88
-1,297.1,308.7,1474,42.3,64
-1,299.2,310.3,1440,47.0,21
-1,302.5,311.9,1553,40.1,187
-1,301.0,310.9,1428,45.3,47
-1,298.4,308.9,1628,34.9,93
-1,298.0,308.6,1481,42.5,54
-1,299.9,309.4,1348,52.8,31
-1,298.8,309.8,1895,22.0,134
0,300.4,309.9,1415,31.8,192
0,297.2,308.3,1776,28.0,43
-1,303.9,313.1,1425,49.3,199
0,298.4,309.0,1544,38.8,97
-1,300.7,310.5,1445,41.1,201
-1,299.2,309.0,1951,21.4,102
-1,295.5,306.1,1650,32.8,67
0,300.4,310.6,1448,44.9,21
-1,301.6,310.9,1706,29.5,193
-1,303.7,312.3,1606,37.4,103
0,300.9,310.6,1709,29.2,158
-1,300.7,311.7,1910,19.7,13
0,301.7,309.9,1533,40.9,106
-1,297.4,308.2,1419,50.0,52
-1,303.5,312.8,1524,39.4,96
-1,299.8,310.3,1687,30.4,33
1,297.7,308.4,1288,49.5,91
-1,303.3,311.5,1601,35.2,10
0,301.5,310.7,1871,21.3,152
0,303.6,312.8,1689,33.1,16
-1,304.2,313.4,1740,28.2,78
-1,300.7,312.3,1590,36.3,93
-1,299.4,309.1,1464,40.5,215
-1,296.8,307.9,1372,49.0,140
-1,297.0,308.1,1362,52.5,213
-1,302.2,311.5,1413,43.5,83
-1,300.5,311.6,1447,45.4,204
-1,302.9,312.2,1510,41.4,94
-1,299.9,309.8,1477,47.7,112
-1,302.5,310.2,1307,54.0,86
-1,300.3,310.6,1433,53.8,86
0,303.9,313.0,1475,41.0,11
-1,298.6,309.6,1540,35.8,5
-1,298.2,307.8,1429,46.9,117
0,303.8,312.6,1768,23.9,149
1,300.3,309.5,1438,44.0,59
-1,297.4,308.7,1545,36.9,125
1,299.2,309.1,1410,47.1,9
-1,302.0,309.9,1308,57.6,197
0,302.4,310.7,1521,40.4,152
1,300.3,311.9,1390,49.0,194
0,298.5,309.6,1509,47.3,2
-1,297.4,308.3,1571,37.7,162
-1,299.8,309.7,1624,34.2,96
-1,298.5,309.4,1360,60.9,187
-1,302.4,310.2,1642,28.3,88
0,298.8,310.2,1581,37.5,75
-1,299.1,310.4,1550,43.9,79
-1,297.1,308.4,1693,29.5,100
-1,300.5,310.5,1646,34.5,63
0,303.7,312.7,1612,36.3,200
-1,300.8,309.8,1657,31.1,151
-1,302.2,311.5,1616,34.0,19
1,302.5,311.1,1850,23.3,203
-1,301.6,310.6,1478,36.6,218
-1,299.6,310.2,1743,24.8,99
0,301.0,310.9,1515,41.8,170
-1,299.4,308.9,1583,34.1,176
0,304.2,313.7,2113,18.4,139
-1,304.1,313.1,1969,20.8,59
-1,298.2,308.2,1478,50.1,166
0,301.9,310.5,1590,40.3,130
-1,296.5,307.6,1541,38.5,98
-1,300.3,309.6,1597,31.8,73
0,300.6,309.4,1521,37.2,90
-1,299.0,308.9,1511,35.9,16
0,300.7,310.6,1349,54.5,19
-1,297.5,308.7,1371,46.5,121
-1,300.4,310.5,1402,54.3,44
0,297.4,308.7,1425,50.3,152
-1,300.5,311.4,1611,32.7,44
0,300.2,311.0,2370,14.7,144
-1,297.5,308.6,1388,48.2,203
1,301.8,311.2,1451,39.4,70
1,300.5,311.6,1506,36.2,10
-1,296.6,307.3,1474,40.0,158
1,301.3,310.0,1532,36.3,2
-1,302.2,311.3,1389,46.9,106
-1,297.4,308.8,1473,46.2,167
0,298.8,309.7,1392,48.7,133
-1,297.4,308.4,1394,50.1,213
-1,301.2,310.8,1392,52.6,23
0,297.2,307.9,1632,37.5,156
-1,299.5,309.3,1577,36.6,14
-1,296.9,307.6,1514,35.7,100
-1,301.3,310.6,1376,47.6,45
1,302.2,311.5,1482,42.6,16
-1,301.9,310.5,1340,55.7,204
0,302.2,310.1,1421,45.4,9
0,300.5,311.8,1331,55.3,167
0,296.9,307.8,1544,40.3,150
0,302.6,311.4,1757,29.5,151
1,302.5,312.0,1579,35.7,167
-1,300.6,311.9,1425,44.9,224
-1,302.9,312.4,1923,23.9,244
-1,302.2,311.8,1981,21.8,36
-1,299.7,309.2,1620,30.0,168
1,304.0,312.9,1495,46.6,0
-1,302.2,311.2,1630,36.0,169
-1,298.9,308.2,1510,43.5,46
-1,301.0,311.2,1511,42.9,26
0,297.9,307.4,1435,42.9,18
0,296.2,307.2,1389,48.6,7
-1,300.7,310.1,1351,46.9,165
-1,297.6,308.7,1476,39.0,44
-1,301.1,310.8,1274,55.7,169
0,298.1,309.0,1661,38.2,82
-1,300.3,309.2,1412,44.8,200
-1,303.0,311.2,1341,51.0,174
-1,299.8,311.1,1412,42.5,181
-1,298.3,309.1,1904,20.3,140
-1,299.1,308.8,1329,53.6,207
-1,301.1,311.6,1488,43.4,5
0,300.1,311.1,1616,35.2,183
1,300.5,309.3,1471,45.2,223
-1,301.7,311.0,1715,24.8,17
1,300.9,310.6,1686,27.7,176
-1,302.7,310.5,1263,67.8,197
-1,300.2,311.7,1286,55.1,42
-1,301.1,310.1,1457,39.6,215
1,298.8,308.6,1524,37.7,170
-1,301.5,310.5,1453,44.2,129
-1,299.3,308.8,1647,32.9,172
-1,303.8,312.8,1503,40.0,154
-1,298.9,310.0,1482,41.1,82
-1,299.7,309.1,1417,50.1,187
0,300.1,310.3,1350,48.8,50
0,301.9,311.1,1605,40.0,179
1,297.9,307.4,1604,36.1,225
-1,302.7,311.2,1545,35.1,128
-1,300.5,309.8,1367,54.0,129
-1,299.5,310.8,1283,52.4,112
-1,300.6,310.6,1508,34.8,62
0,297.8,309.8,1798,25.5,203
-1,302.0,310.4,1357,58.0,108
-1,301.4,310.8,1680,31.4,185
-1,300.0,311.4,1634,31.9,0
0,302.1,311.3,1453,45.1,174
-1,297.5,309.4,1503,40.6,144
0,303.5,313.0,1902,21.6,60
-1,299.8,311.2,1664,28.3,173
-1,297.5,309.2,1426,44.8,24
-1,297.0,307.8,1521,40.2,190
-1,298.2,307.9,1769,27.2,188
-1,298.2,309.1,1539,36.5,134
0,298.1,307.9,1377,55.1,42
-1,299.2,310.3,1352,48.9,238
-1,297.1,307.9,1456,50.0,166
-1,300.3,309.2,1398,54.4,198
-1,300.4,310.8,1348,56.0,146
0,298.8,309.7,1477,48.5,138
0,297.4,308.1,1734,27.7,70
0,298.5,309.5,1535,39.8,87
-1,304.0,313.2,1632,30.6,121
-1,296.6,307.4,1631,35.0,168
-1,298.9,309.7,1449,48.8,147
-1,303.7,312.1,1443,45.9,74
1,298.8,309.8,1911,21.6,126
-1,298.3,310.0,1858,23.9,114
-1,302.7,310.5,1351,41.8,10
-1,300.8,310.6,1551,34.5,153
0,300.9,312.0,1375,56.1,182
0,300.8,310.3,1494,42.2,35
0,300.7,311.1,1608,35.3,167
0,302.0,310.5,1425,44.7,76
-1,300.6,310.4,1457,47.7,120
0,297.9,309.0,2456,13.9,82
-1,295.7,306.3,1915,22.4,79
0,303.8,312.6,1527,41.9,159
0,303.5,312.7,1420,49.1,42
-1,303.6,312.9,1450,45.3,29
-1,298.2,308.7,1408,40.0,9
-1,300.0,309.0,1709,32.1,79
-1,302.2,311.7,1556,38.6,145
-1,300.1,309.5,1557,40.6,59
0,299.2,308.9,1573,37.4,212
-1,302.5,311.4,1674,27.0,223
1,303.7,312.6,1514,35.5,138
-1,300.0,311.2,1504,37.9,58
-1,300.5,309.7,1841,24.6,143
-1,300.9,310.3,1440,47.6,140
-1,297.1,308.0,1348,58.0,162
0,297.9,310.0,1439,41.7,185
0,302.4,311.1,1366,54.4,0
0,302.0,310.5,1823,25.1,87
-1,296.3,307.3,1444,49.0,13
0,300.6,310.5,1462,41.3,68
0,297.5,308.1,1907,23.5,125
-1,301.5,310.5,1534,39.3,119
-1,300.7,310.8,1814,21.4,59
0,298.0,309.0,1439,38.5,34
-1,302.4,310.1,1426,46.8,95
0,299.3,310.7,1374,48.9,222
-1,301.5,310.7,1423,44.0,222
-1,299.2,308.4,1350,51.3,96
0,303.7,312.7,1469,48.5,147
-1,301.0,312.0,1518,39.3,196
-1,300.8,309.6,1498,45.8,47
-1,302.5,312.0,1574,42.0,188
-1,300.6,310.8,1375,53.2,179
-1,297.4,308.8,1467,39.0,128
-1,297.7,307.2,1444,40.0,17
-1,300.6,310.5,1570,38.3,14
1,297.4,309.3,1516,43.0,83
-1,300.0,309.3,1887,22.6,120
-1,301.3,311.0,1418,41.9,208
0,303.0,312.3,1483,38.8,114
-1,299.8,309.8,1749,33.4,153
1,299.6,310.1,1531,36.8,62
-1,300.4,311.2,1472,37.3,187
-1,300.2,311.6,1827,27.0,22
-1,296.7,307.9,1743,27.9,55
-1,298.9,310.1,1944,23.4,192
-1,298.4,308.2,1528,36.2,196
1,299.9,311.2,1495,35.8,175
-1,300.5,309.8,1441,48.8,200
-1,297.9,307.5,1561,37.7,16
-1,302.1,311.0,1364,50.0,205
-1,300.1,311.3,1479,39.5,133
-1,302.7,311.9,1389,46.5,15
-1,299.8,309.2,1572,35.4,158
-1,297.8,307.5,1388,40.0,159
-1,303.0,312.6,1451,42.1,125
0,297.7,309.6,1596,35.2,173
0,301.6,311.0,1431,42.3,129
0,301.5,311.0,1504,42.6,109
-1,298.1,307.5,1493,43.7,153
-1,298.8,309.7,1609,40.4,169
-1,301.4,310.6,1347,53.3,104
-1,301.7,310.9,1705,31.2,146
0,298.7,308.4,1507,45.7,192
-1,301.0,311.0,1402,55.3,98
-1,300.5,309.5,1795,27.7,117
-1,296.1,306.7,1409,42.8,134
-1,298.2,308.4,1477,49.9,72
-1,298.2,308.7,1407,45.1,49
-1,304.2,313.5,1438,50.1,100
1,297.5,308.7,1416,39.2,74
-1,298.5,309.7,1613,36.7,0
-1,297.9,309.8,1461,50.5,38
-1,297.7,308.4,1740,27.1,136
-1,301.6,310.6,1391,49.4,164
-1,298.4,309.1,1467,42.5,139
1,296.7,307.9,1424,53.8,133
-1,301.5,310.4,1425,54.4,7
0,296.9,307.8,1840,24.6,157
-1,299.7,309.2,1401,54.1,118
-1,298.5,309.3,1570,40.1,131
-1,299.5,310.0,1594,35.1,54
0,299.1,310.6,1449,43.2,80
1,300.7,311.7,1864,23.6,47
-1,303.1,311.2,1452,52.9,11
1,300.5,311.4,1679,27.5,59
1,297.4,308.2,1585,46.2,37
0,301.0,312.0,1499,34.6,207
-1,303.1,312.4,1404,61.5,127
-1,297.8,309.0,1340,56.9,6
0,300.7,310.6,1609,27.6,108
1,303.6,312.4,1480,50.7,2
